grant_id;is_approved;research_area;n_partners
4484;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4485;TRUE;Biology and Medicine;0
4486;FALSE;Biology and Medicine;1
4487;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4488;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4489;FALSE;Biology and Medicine;3
4490;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4491;FALSE;Humanities and Social Sciences;6
4492;FALSE;Humanities and Social Sciences;2
4493;TRUE;Biology and Medicine;1
4494;TRUE;Biology and Medicine;0
4495;FALSE;Humanities and Social Sciences;2
4496;TRUE;Biology and Medicine;7
4497;TRUE;Biology and Medicine;0
4498;FALSE;Humanities and Social Sciences;2
4499;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4500;FALSE;Biology and Medicine;2
4501;TRUE;Humanities and Social Sciences;5
4502;TRUE;Biology and Medicine;0
4503;TRUE;Humanities and Social Sciences;0
4504;TRUE;Biology and Medicine;0
4505;FALSE;Biology and Medicine;3
4506;TRUE;Humanities and Social Sciences;3
4507;FALSE;Biology and Medicine;5
4508;FALSE;Humanities and Social Sciences;4
4509;FALSE;Biology and Medicine;3
4510;TRUE;"Mathematics, Natural and
Engineering Sciences";4
4511;TRUE;Humanities and Social Sciences;0
4512;FALSE;Biology and Medicine;2
4513;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4514;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4515;TRUE;Biology and Medicine;5
4516;TRUE;Biology and Medicine;0
4517;FALSE;Biology and Medicine;3
4518;FALSE;Biology and Medicine;0
4519;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4520;FALSE;"Mathematics, Natural and
Engineering Sciences";6
4521;TRUE;Humanities and Social Sciences;0
4522;TRUE;Biology and Medicine;2
4523;FALSE;Biology and Medicine;0
4524;TRUE;Humanities and Social Sciences;21
4525;TRUE;Biology and Medicine;1
4526;FALSE;Biology and Medicine;0
4527;FALSE;Humanities and Social Sciences;0
4528;TRUE;Biology and Medicine;2
4529;FALSE;Humanities and Social Sciences;0
4530;FALSE;Biology and Medicine;0
4531;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4532;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4533;FALSE;Biology and Medicine;1
4534;TRUE;Biology and Medicine;0
4535;FALSE;Biology and Medicine;0
4536;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4537;FALSE;Humanities and Social Sciences;3
4538;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4539;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4540;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4541;TRUE;Biology and Medicine;0
4542;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4543;TRUE;Humanities and Social Sciences;1
4544;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4545;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4546;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4547;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4548;FALSE;Biology and Medicine;0
4549;TRUE;Biology and Medicine;2
4550;TRUE;Humanities and Social Sciences;7
4551;TRUE;Humanities and Social Sciences;4
4552;TRUE;Humanities and Social Sciences;2
4553;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4554;FALSE;Humanities and Social Sciences;1
4555;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4556;FALSE;Biology and Medicine;4
4557;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4558;TRUE;Humanities and Social Sciences;3
4559;TRUE;Biology and Medicine;3
4560;FALSE;Humanities and Social Sciences;7
4561;FALSE;Humanities and Social Sciences;1
4562;FALSE;Humanities and Social Sciences;3
4563;FALSE;Humanities and Social Sciences;1
4564;TRUE;Biology and Medicine;0
4565;FALSE;Biology and Medicine;5
4566;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4567;TRUE;Biology and Medicine;3
4568;FALSE;"Mathematics, Natural and
Engineering Sciences";10
4569;TRUE;Humanities and Social Sciences;5
4570;TRUE;Humanities and Social Sciences;0
4571;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4572;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4573;TRUE;Humanities and Social Sciences;0
4574;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4575;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4576;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4577;FALSE;Humanities and Social Sciences;0
4578;FALSE;Humanities and Social Sciences;1
4579;TRUE;Biology and Medicine;2
4580;TRUE;Biology and Medicine;1
4581;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4582;TRUE;Humanities and Social Sciences;12
4583;TRUE;Humanities and Social Sciences;2
4584;FALSE;Humanities and Social Sciences;3
4585;FALSE;Humanities and Social Sciences;4
4586;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4587;FALSE;Biology and Medicine;2
4588;TRUE;Humanities and Social Sciences;2
4589;FALSE;Biology and Medicine;5
4590;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4591;FALSE;Biology and Medicine;3
4592;FALSE;Humanities and Social Sciences;2
4593;TRUE;Biology and Medicine;0
4594;FALSE;Biology and Medicine;0
4595;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4596;TRUE;Humanities and Social Sciences;2
4597;FALSE;Biology and Medicine;5
4598;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4599;FALSE;Biology and Medicine;4
4600;TRUE;Biology and Medicine;0
4601;FALSE;Biology and Medicine;6
4602;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4603;TRUE;Humanities and Social Sciences;0
4604;FALSE;Humanities and Social Sciences;0
4605;TRUE;Biology and Medicine;0
4606;TRUE;"Mathematics, Natural and
Engineering Sciences";6
4607;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4608;TRUE;Biology and Medicine;0
4609;FALSE;Humanities and Social Sciences;0
4610;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4611;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4612;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4613;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4614;FALSE;Humanities and Social Sciences;9
4615;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4616;FALSE;Biology and Medicine;11
4617;TRUE;Biology and Medicine;3
4618;TRUE;Biology and Medicine;0
4619;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4620;TRUE;"Mathematics, Natural and
Engineering Sciences";6
4621;FALSE;Biology and Medicine;0
4622;FALSE;Humanities and Social Sciences;2
4623;TRUE;Biology and Medicine;0
4624;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4625;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4626;FALSE;Humanities and Social Sciences;0
4627;FALSE;Biology and Medicine;3
4628;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4629;TRUE;Biology and Medicine;0
4630;FALSE;Humanities and Social Sciences;3
4631;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4632;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4633;TRUE;Humanities and Social Sciences;2
4634;FALSE;Humanities and Social Sciences;0
4635;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4636;FALSE;Biology and Medicine;1
4637;FALSE;Biology and Medicine;0
4638;TRUE;Humanities and Social Sciences;0
4639;FALSE;Biology and Medicine;2
4640;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4641;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4642;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4643;FALSE;Humanities and Social Sciences;4
4644;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4645;TRUE;Humanities and Social Sciences;5
4646;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4647;FALSE;Biology and Medicine;0
4648;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4649;FALSE;Humanities and Social Sciences;4
4650;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4651;FALSE;Biology and Medicine;3
4652;TRUE;Humanities and Social Sciences;2
4653;TRUE;Humanities and Social Sciences;1
4654;TRUE;Humanities and Social Sciences;2
4655;TRUE;Humanities and Social Sciences;1
4656;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4657;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4658;TRUE;"Mathematics, Natural and
Engineering Sciences";9
4659;FALSE;Biology and Medicine;1
4660;TRUE;Biology and Medicine;1
4661;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4662;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4663;TRUE;Biology and Medicine;3
4664;TRUE;Humanities and Social Sciences;3
4665;TRUE;Biology and Medicine;1
4666;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4667;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4668;FALSE;Humanities and Social Sciences;1
4669;FALSE;Biology and Medicine;4
4670;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4671;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4672;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4673;FALSE;"Mathematics, Natural and
Engineering Sciences";10
4674;TRUE;Humanities and Social Sciences;10
4675;TRUE;Humanities and Social Sciences;4
4676;FALSE;Humanities and Social Sciences;0
4677;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4678;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4679;TRUE;Humanities and Social Sciences;2
4680;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4681;FALSE;Biology and Medicine;1
4682;FALSE;Biology and Medicine;0
4683;TRUE;Humanities and Social Sciences;0
4684;FALSE;Humanities and Social Sciences;0
4685;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4686;FALSE;Biology and Medicine;0
4687;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4688;TRUE;Biology and Medicine;0
4689;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4690;FALSE;Biology and Medicine;2
4691;FALSE;Biology and Medicine;1
4692;TRUE;Humanities and Social Sciences;0
4693;FALSE;Biology and Medicine;2
4694;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4695;TRUE;Humanities and Social Sciences;2
4696;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4697;FALSE;Humanities and Social Sciences;0
4698;FALSE;Biology and Medicine;0
4699;TRUE;Biology and Medicine;1
4700;TRUE;Biology and Medicine;4
4701;FALSE;Biology and Medicine;2
4702;TRUE;Humanities and Social Sciences;0
4703;FALSE;Biology and Medicine;4
4704;TRUE;Biology and Medicine;4
4705;FALSE;Biology and Medicine;4
4706;TRUE;Humanities and Social Sciences;0
4707;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4708;FALSE;Humanities and Social Sciences;2
4709;TRUE;Humanities and Social Sciences;0
4710;FALSE;Humanities and Social Sciences;0
4711;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4712;TRUE;Biology and Medicine;0
4713;TRUE;Biology and Medicine;0
4714;FALSE;Biology and Medicine;6
4715;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4716;TRUE;Biology and Medicine;3
4717;TRUE;Humanities and Social Sciences;0
4718;FALSE;Humanities and Social Sciences;0
4719;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4720;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4721;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4722;FALSE;Biology and Medicine;2
4723;FALSE;Biology and Medicine;2
4724;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4725;FALSE;Humanities and Social Sciences;0
4726;TRUE;Humanities and Social Sciences;3
4727;TRUE;Humanities and Social Sciences;8
4728;FALSE;Biology and Medicine;1
4729;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4730;TRUE;Biology and Medicine;1
4731;FALSE;Humanities and Social Sciences;3
4732;TRUE;Biology and Medicine;0
4733;TRUE;Biology and Medicine;0
4734;FALSE;"Mathematics, Natural and
Engineering Sciences";3
4735;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4736;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4737;TRUE;Humanities and Social Sciences;1
4738;FALSE;Humanities and Social Sciences;3
4739;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4740;FALSE;Humanities and Social Sciences;4
4741;FALSE;Biology and Medicine;0
4742;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4743;TRUE;Biology and Medicine;0
4744;FALSE;Biology and Medicine;3
4745;FALSE;Humanities and Social Sciences;1
4746;TRUE;Biology and Medicine;2
4747;TRUE;Biology and Medicine;5
4748;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4749;FALSE;Biology and Medicine;0
4750;FALSE;Humanities and Social Sciences;0
4751;FALSE;"Mathematics, Natural and
Engineering Sciences";6
4752;TRUE;Biology and Medicine;0
4753;FALSE;Humanities and Social Sciences;0
4754;TRUE;Humanities and Social Sciences;0
4755;TRUE;Biology and Medicine;0
4756;FALSE;Humanities and Social Sciences;0
4757;FALSE;Humanities and Social Sciences;0
4758;FALSE;Biology and Medicine;0
4759;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4760;FALSE;Humanities and Social Sciences;0
4761;TRUE;"Mathematics, Natural and
Engineering Sciences";8
4762;TRUE;Biology and Medicine;0
4763;TRUE;Humanities and Social Sciences;7
4764;TRUE;Humanities and Social Sciences;0
4765;TRUE;Biology and Medicine;0
4766;FALSE;Humanities and Social Sciences;0
4767;TRUE;"Mathematics, Natural and
Engineering Sciences";4
4768;TRUE;Biology and Medicine;0
4769;FALSE;Biology and Medicine;0
4770;FALSE;Biology and Medicine;1
4771;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4772;TRUE;Biology and Medicine;3
4773;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4774;FALSE;Humanities and Social Sciences;4
4775;TRUE;Humanities and Social Sciences;0
4776;FALSE;"Mathematics, Natural and
Engineering Sciences";6
4777;FALSE;Humanities and Social Sciences;5
4778;FALSE;Humanities and Social Sciences;0
4779;FALSE;Biology and Medicine;3
4780;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4781;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4782;TRUE;Humanities and Social Sciences;3
4783;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4784;TRUE;Humanities and Social Sciences;0
4785;TRUE;Biology and Medicine;0
4786;FALSE;Biology and Medicine;0
4787;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4788;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4789;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4790;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4791;FALSE;Biology and Medicine;11
4792;TRUE;Biology and Medicine;0
4793;TRUE;Biology and Medicine;1
4794;FALSE;Biology and Medicine;2
4795;TRUE;Humanities and Social Sciences;0
4796;TRUE;"Mathematics, Natural and
Engineering Sciences";5
4797;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4798;TRUE;Biology and Medicine;1
4799;FALSE;Biology and Medicine;1
4800;FALSE;Biology and Medicine;0
4801;TRUE;Humanities and Social Sciences;0
4802;TRUE;Biology and Medicine;0
4803;TRUE;Biology and Medicine;0
4804;TRUE;Biology and Medicine;3
4805;FALSE;Biology and Medicine;0
4806;FALSE;Biology and Medicine;4
4807;TRUE;Humanities and Social Sciences;7
4808;FALSE;Biology and Medicine;0
4809;TRUE;Humanities and Social Sciences;5
4810;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4811;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4812;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4813;TRUE;Humanities and Social Sciences;12
4814;TRUE;Biology and Medicine;10
4815;TRUE;Biology and Medicine;4
4816;TRUE;Humanities and Social Sciences;3
4817;TRUE;Biology and Medicine;3
4818;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4819;FALSE;Biology and Medicine;2
4820;TRUE;Biology and Medicine;0
4821;TRUE;Biology and Medicine;1
4822;FALSE;Humanities and Social Sciences;2
4823;TRUE;Biology and Medicine;0
4824;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4825;TRUE;Humanities and Social Sciences;4
4826;TRUE;Biology and Medicine;3
4827;TRUE;Biology and Medicine;0
4828;FALSE;Biology and Medicine;3
4829;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4830;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4831;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4832;FALSE;Biology and Medicine;0
4833;TRUE;Biology and Medicine;0
4834;FALSE;Humanities and Social Sciences;0
4835;TRUE;"Mathematics, Natural and
Engineering Sciences";3
4836;TRUE;Humanities and Social Sciences;2
4837;FALSE;Biology and Medicine;2
4838;FALSE;"Mathematics, Natural and
Engineering Sciences";4
4839;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4840;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4841;FALSE;Humanities and Social Sciences;1
4842;FALSE;Biology and Medicine;4
4843;TRUE;Humanities and Social Sciences;1
4844;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4845;TRUE;Biology and Medicine;0
4846;FALSE;Humanities and Social Sciences;1
4847;FALSE;Humanities and Social Sciences;0
4848;TRUE;Biology and Medicine;7
4849;FALSE;Biology and Medicine;0
4850;FALSE;Biology and Medicine;3
4851;FALSE;Humanities and Social Sciences;0
4852;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4853;TRUE;"Mathematics, Natural and
Engineering Sciences";1
4854;TRUE;Biology and Medicine;0
4855;TRUE;Humanities and Social Sciences;3
4856;TRUE;Humanities and Social Sciences;0
4857;FALSE;Biology and Medicine;3
4858;FALSE;Biology and Medicine;0
4859;TRUE;Humanities and Social Sciences;4
4860;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4861;FALSE;Biology and Medicine;0
4862;TRUE;Humanities and Social Sciences;0
4863;FALSE;Humanities and Social Sciences;1
4864;TRUE;Humanities and Social Sciences;2
4865;FALSE;"Mathematics, Natural and
Engineering Sciences";5
4866;FALSE;Humanities and Social Sciences;0
4867;FALSE;Biology and Medicine;1
4868;TRUE;"Mathematics, Natural and
Engineering Sciences";2
4869;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4870;TRUE;Humanities and Social Sciences;2
4871;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4872;TRUE;Biology and Medicine;1
4873;FALSE;Humanities and Social Sciences;0
4874;TRUE;"Mathematics, Natural and
Engineering Sciences";6
4875;FALSE;"Mathematics, Natural and
Engineering Sciences";1
4876;FALSE;"Mathematics, Natural and
Engineering Sciences";0
4877;TRUE;Humanities and Social Sciences;1
4878;TRUE;"Mathematics, Natural and
Engineering Sciences";0
4879;FALSE;Biology and Medicine;6
4880;TRUE;Humanities and Social Sciences;0
4881;FALSE;Humanities and Social Sciences;7
4882;TRUE;Biology and Medicine;3
4883;FALSE;Humanities and Social Sciences;0
4884;FALSE;Humanities and Social Sciences;4
4885;TRUE;Biology and Medicine;3
4886;TRUE;Humanities and Social Sciences;0
4887;FALSE;"Mathematics, Natural and
Engineering Sciences";2
4888;TRUE;Humanities and Social Sciences;1
